x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,label
0.5254196063933722,0.10026109196539308,-1.7689756056633321,-0.5018179312063119,0.0633539825583469,0.2556684975501424,0.92089224204241,-0.15157510279037326,0.03994213349129048,2.97515772376918,4.198438598192631,-2.8411949249035806,1.868873208299881,-3.1210913027024,1.950745360289606,2.8352065309159595,1.0727474838314626,0.5085687554293854,0.31693190771638435,2.625474880463264,-1.9262975303071128,-0.06311696239984793,2.088716763926206,1.5772940619721403,-0.7126750849019077,0.4997098153526611,-0.24815814521862878,-0.3189438348009983,-1.4743113752161725,1.5497350444273785,0
-1.2224795965021689,0.519683919857006,-0.1886896595072866,-1.1032944640423734,1.7947460321735798,-0.6162768989500562,1.0679066038963057,-0.8752287716329642,-0.08124525414693282,1.9505988169680102,-4.346414145481331,3.6579578210904082,-3.8945869584012964,2.034953363520392,-1.0531749569174713,-2.2508614544307735,1.0661281851066537,0.29912882091389004,-1.4399239004592315,1.4612399170003294,-1.1505395440328374,0.4071248714394416,-3.6594811131990865,-1.2617314143250453,-0.49150882535400425,-0.27847507958886075,-0.30257332504862555,-1.289003940382751,-1.8061320639876592,-1.5318576602225749,1
-0.8833958858720893,0.21366623628328654,0.5180358195133421,2.0691076319210215,2.036089531175354,-1.124126321726613,0.4875585748621819,0.8592931820252344,-0.5536150281521305,1.0911367706081139,-1.5818474652020094,2.2718670576180147,0.20406074255738482,-0.7686151373963126,-0.37432258310120564,-3.513076634472418,0.7654451803209118,-2.7145591755784935,2.8375160129835395,-0.8026285401033484,1.5202526485807153,0.392481998483731,-2.331244294695453,0.0053309267651251435,-0.9047231077141644,0.25391331919693627,2.8160200129074706,0.5333580321385032,0.5603041175300347,-1.2485516479629737,1
0.18825125879765273,-1.4588203778972901,-0.9997997095095694,-2.2839191030965282,0.2147157968238662,-0.4202742565217259,-0.9765446731827052,-0.3894376604137168,0.35861465092309885,0.49394896799910315,-3.5681691394820136,2.980871453373609,-3.787858047604344,5.684383533546972,-0.008111887157533318,-0.6537110442426597,0.7070603049167623,1.3755408507669746,0.38376735879682766,-0.40769912893123533,0.056314470742541416,-1.4811135283449743,-1.5897755115853829,-2.5043252530062805,-0.5363315175811209,-0.9688216251017868,-1.5172050541445037,-0.043006367575078766,1.1624390973104606,-0.24710601497675944,1
1.3890652112859676,-1.835127349049702,0.03652120765819048,1.6408308692475282,1.5542498443803385,-1.4320550883047454,-2.8726315301456813,0.2211273099368013,1.3955176845663668,-0.867414276819336,1.0177357609760564,-0.8464138726843976,5.385999775807054,-2.0916681356695044,0.6197774168032099,-0.4422847267225901,-1.221240464710926,-4.165975818416625,3.7564917920675347,-0.18083291209333427,-2.5583055838889686,-2.4797424339382665,0.8462886635120681,-0.2903197690074314,-0.4202991436707807,0.4957004772305247,3.4266749215820744,0.7551103898434094,0.5773676560501964,2.2942818962311096,1
1.5785047157530783,0.42786854975414645,-1.446243990329002,0.020167497855744718,-0.7803708970809511,-1.578633896574752,1.3240373462776076,-1.0390409136636045,0.9212793330072613,0.8264779326722502,1.6603802373511793,1.2936378922128675,4.270814934729124,-0.07964824994006969,-0.5145841974471018,0.6847190678901696,0.8293371473274753,-0.19800002460721455,0.3364271568225785,-0.17744991992332096,1.1543445288776992,2.605945821721944,-1.709764429859223,-0.4070680977865726,-2.195862023216306,-1.9739377745509445,3.8025244890851777,-0.8234251998683735,-1.0412379179123827,0.3495372645107172,1
0.7316544407063026,0.09809273912004528,-0.6679932509112844,1.6116012008009502,0.3474810789863617,0.35225256078185696,1.2517517284273498,-0.409964673671453,-0.5448961964171866,-0.6940493449245473,4.967986412313186,-4.4019153247947775,-5.321312770617468,-2.775590615712775,0.24747048877469408,2.610281335553039,-0.7076477743187849,2.272113689081497,0.11894154798956547,0.20369261912164355,0.037708493587303965,-0.012893715430313332,5.425227518317153,4.494436430856224,-0.04784103509288554,0.9234823064806734,-5.651339989486773,0.18117443446087053,0.2399426968003532,0.21344938976823521,0
-0.5091675249956923,-1.5599580455734374,1.8329944802654634,1.1621144135408952,1.0914893494375462,0.012366620632421717,-0.01844482572369987,0.40303535336150814,-0.3413487064703502,-1.836131517685654,-3.149364391808519,3.5172208105468608,-3.278686865324496,1.5453867457978459,1.187744969384,-3.0123407803797373,-0.41678856708123535,-0.3575356512953938,0.03058287932474002,1.2411940940554433,0.22731162361478813,1.6126928574284656,-3.8863760868974118,-1.0387618571244315,0.659457431799979,-1.712233189995616,0.7473912986823168,-1.1116026286743876,-0.30807365499572437,-0.681148155724621,1
0.2127964301090729,-1.4634049579828967,-0.8768803793942027,2.379716075596548,2.010940296693587,-1.1641375789614363,0.9025171307585551,0.04834439345839572,-0.03877784745693841,-0.2664752880301596,-3.3528836274878016,0.4979668261803545,-5.969910055762379,1.0836479160575823,-2.281634583454569,-1.2378162165673017,0.389994324085149,-0.9268285699247107,-1.4704133894687161,-1.3164322161373612,-1.7527652432895453,-1.9410628001091343,0.6829030039386704,0.3374973547865161,-0.5348388063818997,-1.1267616464259698,-4.039620919214158,0.026640034358787593,0.395317340504814,-1.1078662081149668,1
0.7536121411475684,-0.3250870273300956,-0.7321210815474761,-0.3580295890489546,1.1751062493614735,0.3965509192395957,-1.2410333014083939,1.3272959880397273,1.0781016521771747,0.24308388194514755,-3.4262090316650506,1.5774512682337118,-0.5847846211286827,2.229557171279515,0.07041654637099141,-1.0494702910390767,1.1805749910052923,-1.4747529160204302,0.20983460840658263,-0.6956704169767295,-2.2117881782496065,-2.45452898277953,-0.952861134905317,-1.9126056082171943,-0.5683644232725323,-0.2971189091286781,-0.09874265541514737,0.9992877114830833,0.25998024458077573,-1.3816012927177324,1
